id,name,market_cap,price,circular_supply,changes_24h,max_supply,url,hist_url,changes_1h,platform_symbol,name_notation,market_url,description,logo_url,logo_filepath,changes_7d,symbol,type,platform,volume_24h,volume_7d,volume_30d,created_at,is_deleted,modified_at,crypto_compare_symbol
1208,10M Token,0,0.002435,,-18.27,"10,000,000 10MT",https://coinmarketcap.com/currencies/10mtoken/,https://coinmarketcap.com/currencies/10mtoken/historical-data/?start=20171116&end=20171117,-0.4,ETH,10mtoken,https://coinmarketcap.com/currencies/10mtoken/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/10mtoken.png,/home/Alluminate/alluminate/media/logo/10mtoken.png,-55.57,10MT,asset,Ethereum,,,,2017-10-24,false,2017-11-17,
117,NeosCoin,8845522,2.48,3571740,-4.76,,https://coinmarketcap.com/currencies/neoscoin/,https://coinmarketcap.com/currencies/neoscoin/historical-data/?start=20171116&end=20171117,-1.28,,neoscoin,https://coinmarketcap.com/currencies/neoscoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/neoscoin.png,/home/Alluminate/alluminate/media/logo/neoscoin.png,1.01,NEOS,currency,,196087,,,2017-10-10,false,2017-11-17,
1247,Russian Minin...,0,9603.25,,6.86,,https://coinmarketcap.com/currencies/russian-mining-coin/,https://coinmarketcap.com/currencies/russian-mining-coin/historical-data/?start=20171116&end=20171117,-0.6,,russian-mining-coin,https://coinmarketcap.com/currencies/russian-mining-coin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/russian-mining-coin.png,/home/Alluminate/alluminate/media/logo/russian-mining-coin.png,13.54,RMC,currency,,19728,,,2017-11-01,false,2017-11-17,
1206,ICOS,28122841,48.14,584158,2.38,"591,617 ICOS",https://coinmarketcap.com/currencies/icos/,https://coinmarketcap.com/currencies/icos/historical-data/?start=20171116&end=20171117,3.39,ETH,icos,https://coinmarketcap.com/currencies/icos/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/icos.png,/home/Alluminate/alluminate/media/logo/icos.png,-10.82,ICOS,asset,Ethereum,32225,,,2017-10-24,false,2017-11-17,
706,GeyserCoin,1560,0.03329,46864,46.29,"599,334 GSR",https://coinmarketcap.com/currencies/geysercoin/,https://coinmarketcap.com/currencies/geysercoin/historical-data/?start=20171116&end=20171117,-0.67,,geysercoin,https://coinmarketcap.com/currencies/geysercoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/geysercoin.png,/home/Alluminate/alluminate/media/logo/geysercoin.png,3.04,GSR,currency,,,,,2017-10-10,false,2017-11-17,
433,HoboNickels,613655,0.01028,59696358,3.69,,https://coinmarketcap.com/currencies/hobonickels/,https://coinmarketcap.com/currencies/hobonickels/historical-data/?start=20171116&end=20171117,-0.67,,hobonickels,https://coinmarketcap.com/currencies/hobonickels/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/hobonickels.png,/home/Alluminate/alluminate/media/logo/hobonickels.png,12.88,HBN,currency,,,,,2017-10-10,false,2017-11-17,
1204,BigBoobsCoin,3576,0.020559,173936,9.42,"1,149,138 BBC",https://coinmarketcap.com/currencies/bigboobscoin/,https://coinmarketcap.com/currencies/bigboobscoin/historical-data/?start=20171116&end=20171117,-0.77,,bigboobscoin,https://coinmarketcap.com/currencies/bigboobscoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/bigboobscoin.png,/home/Alluminate/alluminate/media/logo/bigboobscoin.png,-50.19,BBC,currency,,,,,2017-10-24,false,2017-11-17,
664,NodeCoin,6769,0.004033,1678439,-11.92,"5,878,439 NODC",https://coinmarketcap.com/currencies/nodecoin/,https://coinmarketcap.com/currencies/nodecoin/historical-data/?start=20171116&end=20171117,-0.67,,nodecoin,https://coinmarketcap.com/currencies/nodecoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/nodecoin.png,/home/Alluminate/alluminate/media/logo/nodecoin.png,19.5,NODC,currency,,,,,2017-10-10,false,2017-11-17,
1282,Zephyr,1460419,0.011591,125990535,9.73,"2,000,000,000 ZEPH",https://coinmarketcap.com/currencies/zephyr/,https://coinmarketcap.com/currencies/zephyr/historical-data/?start=20171116&end=20171117,3.64,,zephyr,https://coinmarketcap.com/currencies/zephyr/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/zephyr.png,/home/Alluminate/alluminate/media/logo/zephyr.png,-20.53,ZEPH,currency,,10955,,,2017-11-08,false,2017-11-17,
1279,Innova,2751914,4.26,645865,-7.16,"1,396,305 INN",https://coinmarketcap.com/currencies/innova/,https://coinmarketcap.com/currencies/innova/historical-data/?start=20171116&end=20171117,-5.61,,innova,https://coinmarketcap.com/currencies/innova/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/innova.png,/home/Alluminate/alluminate/media/logo/innova.png,-2.45,INN,currency,,100478,,,2017-11-08,false,2017-11-17,
114,Spectrecoin,8162082,0.392686,20785264,-0.2,,https://coinmarketcap.com/currencies/spectrecoin/,https://coinmarketcap.com/currencies/spectrecoin/historical-data/?start=20171116&end=20171117,-3.76,,spectrecoin,https://coinmarketcap.com/currencies/spectrecoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/spectrecoin.png,/home/Alluminate/alluminate/media/logo/spectrecoin.png,-26.61,XSPEC,currency,,23779,,,2017-10-10,false,2017-11-17,
101,GridCoin,15723476,0.040284,390312753,2.21,,https://coinmarketcap.com/currencies/gridcoin/,https://coinmarketcap.com/currencies/gridcoin/historical-data/?start=20171116&end=20171117,0.13,,gridcoin,https://coinmarketcap.com/currencies/gridcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/gridcoin.png,/home/Alluminate/alluminate/media/logo/gridcoin.png,0.78,GRC,currency,,66592,,,2017-10-10,false,2017-11-17,
1160,PoSToken,386589,0.577385,669551,0.08,"1,036,756 POS",https://coinmarketcap.com/currencies/postoken/,https://coinmarketcap.com/currencies/postoken/historical-data/?start=20171116&end=20171117,-0.36,ETH,postoken,https://coinmarketcap.com/currencies/postoken/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/postoken.png,/home/Alluminate/alluminate/media/logo/postoken.png,-24.44,POS,asset,Ethereum,5189,,,2017-10-12,false,2017-11-17,
949,Viberate,21057231,0.131074,160651468,-6.93,"200,000,000 VIB",https://coinmarketcap.com/currencies/viberate/,https://coinmarketcap.com/currencies/viberate/historical-data/?start=20171116&end=20171117,-0.65,ETH,viberate,https://coinmarketcap.com/currencies/viberate/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/viberate.png,/home/Alluminate/alluminate/media/logo/viberate.png,-25.82,VIB,asset,Ethereum,1425890,,,2017-10-10,false,2017-11-17,
922,TaaS,35930706,4.41,8146001,8.71,,https://coinmarketcap.com/currencies/taas/,https://coinmarketcap.com/currencies/taas/historical-data/?start=20171116&end=20171117,-2.16,ETH,taas,https://coinmarketcap.com/currencies/taas/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/taas.png,/home/Alluminate/alluminate/media/logo/taas.png,-7.08,TAAS,asset,Ethereum,422702,,,2017-10-10,false,2017-11-17,
924,Storj,66072705,0.635276,104006298,-4.36,"424,999,998 STORJ",https://coinmarketcap.com/currencies/storj/,https://coinmarketcap.com/currencies/storj/historical-data/?start=20171116&end=20171117,1.05,ETH,storj,https://coinmarketcap.com/currencies/storj/#markets,"Storj is a decentralized cloud storage platform that allows anyone to rent their idle hard drive space and to earn a revenue by doing so. End users can use Storj to store their files at competitive prices and within a p2p network that is secure from server downtime, censorship and hacks. Payments within the Storj network and conducted with the STORJ token, an ERC20 Ethereum-based token.",https://files.coinmarketcap.com/static/img/coins/32x32/storj.png,/home/Alluminate/alluminate/media/logo/storj.png,23.03,STORJ,asset,Ethereum,12383300,,,2017-10-10,false,2017-11-17,
262,MaxCoin,563562,0.009252,60914589,1.2,,https://coinmarketcap.com/currencies/maxcoin/,https://coinmarketcap.com/currencies/maxcoin/historical-data/?start=20171116&end=20171117,-0.67,,maxcoin,https://coinmarketcap.com/currencies/maxcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/maxcoin.png,/home/Alluminate/alluminate/media/logo/maxcoin.png,-6.46,MAX,currency,,,,,2017-10-10,false,2017-11-17,
1205,Bitcoin Gold,0,154.86,,-8.09,"2,338,980 BTG",https://coinmarketcap.com/currencies/bitcoin-gold/,https://coinmarketcap.com/currencies/bitcoin-gold/historical-data/?start=20171116&end=20171117,-3.74,,bitcoin-gold,https://coinmarketcap.com/currencies/bitcoin-gold/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/bitcoin-gold.png,/home/Alluminate/alluminate/media/logo/bitcoin-gold.png,-17.06,BTG,currency,,32093900,,,2017-10-24,false,2017-11-17,
211,Happycoin,745537,0.05918,12597874,-0.29,"100,000,000 HPC",https://coinmarketcap.com/currencies/happycoin/,https://coinmarketcap.com/currencies/happycoin/historical-data/?start=20171116&end=20171117,-0.23,,happycoin,https://coinmarketcap.com/currencies/happycoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/happycoin.png,/home/Alluminate/alluminate/media/logo/happycoin.png,-18.85,HPC,currency,,41447,,,2017-10-10,false,2017-11-17,
1069,Bit20,194846,191778,1.016,-8.84,,https://coinmarketcap.com/currencies/bit20/,https://coinmarketcap.com/currencies/bit20/historical-data/?start=20171116&end=20171117,,BTS,bit20,https://coinmarketcap.com/currencies/bit20/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/bit20.png,/home/Alluminate/alluminate/media/logo/bit20.png,19.11,BTWTY,asset,BitShares,,,,2017-10-10,false,2017-11-17,
252,HiCoin,945411,0.004983,189729990,2.48,"10,000,244,678 XHI",https://coinmarketcap.com/currencies/hicoin/,https://coinmarketcap.com/currencies/hicoin/historical-data/?start=20171116&end=20171117,-1.78,,hicoin,https://coinmarketcap.com/currencies/hicoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/hicoin.png,/home/Alluminate/alluminate/media/logo/hicoin.png,20.52,XHI,currency,,57549,,,2017-10-10,false,2017-11-17,
197,MarteXcoin,2008846,0.718824,2794629,6.25,"5,000,000 MXT",https://coinmarketcap.com/currencies/martexcoin/,https://coinmarketcap.com/currencies/martexcoin/historical-data/?start=20171116&end=20171117,3.74,,martexcoin,https://coinmarketcap.com/currencies/martexcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/martexcoin.png,/home/Alluminate/alluminate/media/logo/martexcoin.png,6.12,MXT,currency,,670,,,2017-10-10,false,2017-11-17,
1209,Modum,32204402,1.85,17366200,7.91,"27,266,200 MOD",https://coinmarketcap.com/currencies/modum/,https://coinmarketcap.com/currencies/modum/historical-data/?start=20171116&end=20171117,1.42,ETH,modum,https://coinmarketcap.com/currencies/modum/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/modum.png,/home/Alluminate/alluminate/media/logo/modum.png,-2.67,MOD,asset,Ethereum,982660,,,2017-10-24,false,2017-11-17,
218,Riecoin,2325521,0.059622,39004475,-8.03,,https://coinmarketcap.com/currencies/riecoin/,https://coinmarketcap.com/currencies/riecoin/historical-data/?start=20171116&end=20171117,3.13,,riecoin,https://coinmarketcap.com/currencies/riecoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/riecoin.png,/home/Alluminate/alluminate/media/logo/riecoin.png,-29.33,RIC,currency,,52993,,,2017-10-10,false,2017-11-17,
935,SuperNET,33445109,40.98,816061,,,https://coinmarketcap.com/currencies/supernet-unity/,https://coinmarketcap.com/currencies/supernet-unity/historical-data/?start=20171116&end=20171117,-0.02,NXT,supernet-unity,https://coinmarketcap.com/currencies/supernet-unity/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/supernet-unity.png,/home/Alluminate/alluminate/media/logo/supernet-unity.png,1.92,UNITY,asset,Nxt,10205,,,2017-10-10,false,2017-11-17,
243,GCoin,775706,0.000005,146938310000,17.9,,https://coinmarketcap.com/currencies/gcoin/,https://coinmarketcap.com/currencies/gcoin/historical-data/?start=20171116&end=20171117,3.19,,gcoin,https://coinmarketcap.com/currencies/gcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/gcoin.png,/home/Alluminate/alluminate/media/logo/gcoin.png,43.74,GCN,currency,,4917,,,2017-10-10,false,2017-11-17,
966,OAX,8640996,0.345512,25009250,-11.3,"100,000,000 OAX",https://coinmarketcap.com/currencies/oax/,https://coinmarketcap.com/currencies/oax/historical-data/?start=20171116&end=20171117,-1.29,ETH,oax,https://coinmarketcap.com/currencies/oax/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/oax.png,/home/Alluminate/alluminate/media/logo/oax.png,-17.75,OAX,asset,Ethereum,260179,,,2017-10-10,false,2017-11-17,
1029,Adelphoi,1549437,0.066012,23472224,3.61,"100,000,000 ADL",https://coinmarketcap.com/currencies/adelphoi/,https://coinmarketcap.com/currencies/adelphoi/historical-data/?start=20171116&end=20171117,-0.08,NXT,adelphoi,https://coinmarketcap.com/currencies/adelphoi/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/adelphoi.png,/home/Alluminate/alluminate/media/logo/adelphoi.png,-22.02,ADL,asset,Nxt,1411,,,2017-10-10,false,2017-11-17,
287,Solaris,609047,1.08,565220,16.35,"920,889 XLR",https://coinmarketcap.com/currencies/solaris/,https://coinmarketcap.com/currencies/solaris/historical-data/?start=20171116&end=20171117,0.03,,solaris,https://coinmarketcap.com/currencies/solaris/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/solaris.png,/home/Alluminate/alluminate/media/logo/solaris.png,37.95,XLR,currency,,11253,,,2017-10-10,false,2017-11-17,
1280,Phore,0,0.284155,,,"19,530,375 PHR",https://coinmarketcap.com/currencies/phore/,https://coinmarketcap.com/currencies/phore/historical-data/?start=20171116&end=20171117,,,phore,https://coinmarketcap.com/currencies/phore/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/phore.png,/home/Alluminate/alluminate/media/logo/phore.png,-4.43,PHR,currency,,,,,2017-11-08,false,2017-11-17,
1291,Yellow Token,0,0.005346,,-67.73,"21,000,000 YEL",https://coinmarketcap.com/currencies/yellow-token/,https://coinmarketcap.com/currencies/yellow-token/historical-data/?start=20171116&end=20171117,5.5,ETH,yellow-token,https://coinmarketcap.com/currencies/yellow-token/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/yellow-token.png,/home/Alluminate/alluminate/media/logo/yellow-token.png,-77.08,YEL,asset,Ethereum,,,,2017-11-08,false,2017-11-17,
731,BatCoin,0,0.000002,,8.32,,https://coinmarketcap.com/currencies/batcoin/,https://coinmarketcap.com/currencies/batcoin/historical-data/?start=20171116&end=20171117,-8.21,,batcoin,https://coinmarketcap.com/currencies/batcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/batcoin.png,/home/Alluminate/alluminate/media/logo/batcoin.png,-21.85,BAT,currency,,1892,,,2017-10-10,false,2017-11-17,
181,ZClassic,3104730,1.72,1809800,-5.63,,https://coinmarketcap.com/currencies/zclassic/,https://coinmarketcap.com/currencies/zclassic/historical-data/?start=20171116&end=20171117,0.22,,zclassic,https://coinmarketcap.com/currencies/zclassic/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/zclassic.png,/home/Alluminate/alluminate/media/logo/zclassic.png,-1.03,ZCL,currency,,108851,,,2017-10-10,false,2017-11-17,
259,Moin,997077,0.137354,7259180,8.95,,https://coinmarketcap.com/currencies/moin/,https://coinmarketcap.com/currencies/moin/historical-data/?start=20171116&end=20171117,-1.8,,moin,https://coinmarketcap.com/currencies/moin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/moin.png,/home/Alluminate/alluminate/media/logo/moin.png,62.52,MOIN,currency,,2356,,,2017-10-10,false,2017-11-17,
225,Linda,541792,0.00009,6003429666,-10.37,"50,000,000,000 LINDA",https://coinmarketcap.com/currencies/linda/,https://coinmarketcap.com/currencies/linda/historical-data/?start=20171116&end=20171117,5.84,,linda,https://coinmarketcap.com/currencies/linda/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/linda.png,/home/Alluminate/alluminate/media/logo/linda.png,-40.38,LINDA,currency,,20034,,,2017-10-10,false,2017-11-17,
300,SwagBucks,339685,1.09,310399,-8.41,,https://coinmarketcap.com/currencies/swagbucks/,https://coinmarketcap.com/currencies/swagbucks/historical-data/?start=20171116&end=20171117,-0.68,,swagbucks,https://coinmarketcap.com/currencies/swagbucks/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/swagbucks.png,/home/Alluminate/alluminate/media/logo/swagbucks.png,24.44,BUCKS,currency,,574,,,2017-10-10,false,2017-11-17,
268,Falcoin,265,0.001344,196766,-69.61,"170,196,766 FAL",https://coinmarketcap.com/currencies/falcoin/,https://coinmarketcap.com/currencies/falcoin/historical-data/?start=20171116&end=20171117,-60.6,,falcoin,https://coinmarketcap.com/currencies/falcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/falcoin.png,/home/Alluminate/alluminate/media/logo/falcoin.png,-80.75,FAL,currency,,2744,,,2017-10-10,false,2017-11-17,
298,Denarius,522313,0.282426,1849381,22.31,"10,000,000 DNR",https://coinmarketcap.com/currencies/denarius-dnr/,https://coinmarketcap.com/currencies/denarius-dnr/historical-data/?start=20171116&end=20171117,6.84,,denarius-dnr,https://coinmarketcap.com/currencies/denarius-dnr/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/denarius-dnr.png,/home/Alluminate/alluminate/media/logo/denarius-dnr.png,33.61,DNR,currency,,2874,,,2017-10-10,false,2017-11-17,
1281,StarCash Network,0,0.202026,,4.57,"828,085 STARS",https://coinmarketcap.com/currencies/starcash-network/,https://coinmarketcap.com/currencies/starcash-network/historical-data/?start=20171116&end=20171117,-0.77,,starcash-network,https://coinmarketcap.com/currencies/starcash-network/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/starcash-network.png,/home/Alluminate/alluminate/media/logo/starcash-network.png,8.8,STARS,currency,,3032,,,2017-11-08,false,2017-11-17,
230,AudioCoin,3383025,0.004052,834826258,-0.08,,https://coinmarketcap.com/currencies/audiocoin/,https://coinmarketcap.com/currencies/audiocoin/historical-data/?start=20171116&end=20171117,6.01,,audiocoin,https://coinmarketcap.com/currencies/audiocoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/audiocoin.png,/home/Alluminate/alluminate/media/logo/audiocoin.png,1.7,ADC,currency,,17876,,,2017-10-10,false,2017-11-17,
271,Dinastycoin,788045,0.000555,1420858063,-7.12,,https://coinmarketcap.com/currencies/dinastycoin/,https://coinmarketcap.com/currencies/dinastycoin/historical-data/?start=20171116&end=20171117,-0.76,,dinastycoin,https://coinmarketcap.com/currencies/dinastycoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/dinastycoin.png,/home/Alluminate/alluminate/media/logo/dinastycoin.png,-8.95,DCY,currency,,,,,2017-10-10,false,2017-11-17,
295,UnbreakableCoin,703818,0.308943,2278150,0.39,,https://coinmarketcap.com/currencies/unbreakablecoin/,https://coinmarketcap.com/currencies/unbreakablecoin/historical-data/?start=20171116&end=20171117,-2.52,,unbreakablecoin,https://coinmarketcap.com/currencies/unbreakablecoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/unbreakablecoin.png,/home/Alluminate/alluminate/media/logo/unbreakablecoin.png,7.72,UNB,currency,,36958,,,2017-10-10,false,2017-11-17,
1063,BlockPay,462503,0.085202,5428300,-0.38,"98,928,316 BLOCKPAY",https://coinmarketcap.com/currencies/blockpay/,https://coinmarketcap.com/currencies/blockpay/historical-data/?start=20171116&end=20171117,3.66,BTS,blockpay,https://coinmarketcap.com/currencies/blockpay/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/blockpay.png,/home/Alluminate/alluminate/media/logo/blockpay.png,5.16,BLOCKPAY,asset,BitShares,,,,2017-10-10,false,2017-11-17,
334,HOdlcoin,260472,0.00174,149728545,9.7,"250,000,000 HODL",https://coinmarketcap.com/currencies/hodlcoin/,https://coinmarketcap.com/currencies/hodlcoin/historical-data/?start=20171116&end=20171117,-0.63,,hodlcoin,https://coinmarketcap.com/currencies/hodlcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/hodlcoin.png,/home/Alluminate/alluminate/media/logo/hodlcoin.png,35.66,HODL,currency,,,,,2017-10-10,false,2017-11-17,
1037,EOT Token,187190,0.02266,8260903,-9.93,"108,260,900 EOT",https://coinmarketcap.com/currencies/eot-token/,https://coinmarketcap.com/currencies/eot-token/historical-data/?start=20171116&end=20171117,-3.47,WAVES,eot-token,https://coinmarketcap.com/currencies/eot-token/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/eot-token.png,/home/Alluminate/alluminate/media/logo/eot-token.png,-16.13,EOT,asset,Waves,20046,,,2017-10-10,false,2017-11-17,
1156,eLTC,0,0.000093,,131.84,"84,000,000 ELTC2",https://coinmarketcap.com/currencies/eltc/,https://coinmarketcap.com/currencies/eltc/historical-data/?start=20171116&end=20171117,-0.39,ETH,eltc,https://coinmarketcap.com/currencies/eltc/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/eltc.png,/home/Alluminate/alluminate/media/logo/eltc.png,3.12,ELTC2,asset,Ethereum,,,,2017-10-11,false,2017-11-17,
1211,LiteCoin Gold,0,0.002832,,5.88,"84,000,000 LTG",https://coinmarketcap.com/currencies/litecoin-gold/,https://coinmarketcap.com/currencies/litecoin-gold/historical-data/?start=20171116&end=20171117,-3.03,ETH,litecoin-gold,https://coinmarketcap.com/currencies/litecoin-gold/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/litecoin-gold.png,/home/Alluminate/alluminate/media/logo/litecoin-gold.png,-14.84,LTG,asset,Ethereum,4869,,,2017-10-25,false,2017-11-17,
279,Unitus,1129018,0.024132,46785866,-8.9,,https://coinmarketcap.com/currencies/unitus/,https://coinmarketcap.com/currencies/unitus/historical-data/?start=20171116&end=20171117,2.57,,unitus,https://coinmarketcap.com/currencies/unitus/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/unitus.png,/home/Alluminate/alluminate/media/logo/unitus.png,77.69,UIS,currency,,16832,,,2017-10-10,false,2017-11-17,
328,Wyvern,121923,0.071246,1711302,6.86,,https://coinmarketcap.com/currencies/wyvern/,https://coinmarketcap.com/currencies/wyvern/historical-data/?start=20171116&end=20171117,-0.77,,wyvern,https://coinmarketcap.com/currencies/wyvern/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/wyvern.png,/home/Alluminate/alluminate/media/logo/wyvern.png,5.11,WYV,currency,,,,,2017-10-10,false,2017-11-17,
968,Lunyr,10535243,4.58,2297853,-0.83,"2,703,356 LUN",https://coinmarketcap.com/currencies/lunyr/,https://coinmarketcap.com/currencies/lunyr/historical-data/?start=20171116&end=20171117,-1.36,ETH,lunyr,https://coinmarketcap.com/currencies/lunyr/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/lunyr.png,/home/Alluminate/alluminate/media/logo/lunyr.png,-7.45,LUN,asset,Ethereum,222110,,,2017-10-10,false,2017-11-17,
1072,bitEUR,78948,1.14,69088,-0.96,,https://coinmarketcap.com/currencies/biteur/,https://coinmarketcap.com/currencies/biteur/historical-data/?start=20171116&end=20171117,3.76,BTS,biteur,https://coinmarketcap.com/currencies/biteur/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/biteur.png,/home/Alluminate/alluminate/media/logo/biteur.png,-0.65,BITEUR,asset,BitShares,9394,,,2017-10-10,false,2017-11-17,
1032,Link Platform,502128,10.57,47503,-20.98,,https://coinmarketcap.com/currencies/link-platform/,https://coinmarketcap.com/currencies/link-platform/historical-data/?start=20171116&end=20171117,-0.46,ETH,link-platform,https://coinmarketcap.com/currencies/link-platform/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/link-platform.png,/home/Alluminate/alluminate/media/logo/link-platform.png,-16.2,LNK,asset,Ethereum,,,,2017-10-10,false,2017-11-17,
721,StrongHands,0,2.708,,12.02,"12,390,920,701 SHND",https://coinmarketcap.com/currencies/stronghands/,https://coinmarketcap.com/currencies/stronghands/historical-data/?start=20171116&end=20171117,-0.01,,stronghands,https://coinmarketcap.com/currencies/stronghands/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/stronghands.png,/home/Alluminate/alluminate/media/logo/stronghands.png,62.07,SHND,currency,,820,,,2017-10-10,false,2017-11-17,
339,Rupaya,127885,0.021019,6084253,30.22,"8,400,000 RUPX",https://coinmarketcap.com/currencies/rupaya/,https://coinmarketcap.com/currencies/rupaya/historical-data/?start=20171116&end=20171117,-1.79,,rupaya,https://coinmarketcap.com/currencies/rupaya/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/rupaya.png,/home/Alluminate/alluminate/media/logo/rupaya.png,-1.68,RUPX,currency,,2068,,,2017-10-10,false,2017-11-17,
389,BitQuark,76578,0.00854,8966979,5.2,,https://coinmarketcap.com/currencies/bitquark/,https://coinmarketcap.com/currencies/bitquark/historical-data/?start=20171116&end=20171117,-0.77,,bitquark,https://coinmarketcap.com/currencies/bitquark/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/bitquark.png,/home/Alluminate/alluminate/media/logo/bitquark.png,45.78,BTQ,currency,,,,,2017-10-10,false,2017-11-17,
373,GPU Coin,68088,0.001682,40477042,5.7,"51,530,001 GPU",https://coinmarketcap.com/currencies/gpu-coin/,https://coinmarketcap.com/currencies/gpu-coin/historical-data/?start=20171116&end=20171117,-0.74,,gpu-coin,https://coinmarketcap.com/currencies/gpu-coin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/gpu-coin.png,/home/Alluminate/alluminate/media/logo/gpu-coin.png,-1.25,GPU,currency,,,,,2017-10-10,false,2017-11-17,
790,PeepCoin,0,0.000026,,197.18,,https://coinmarketcap.com/currencies/peepcoin/,https://coinmarketcap.com/currencies/peepcoin/historical-data/?start=20171116&end=20171117,-27.81,,peepcoin,https://coinmarketcap.com/currencies/peepcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/peepcoin.png,/home/Alluminate/alluminate/media/logo/peepcoin.png,45.48,PCN,currency,,,,,2017-10-10,false,2017-11-17,
392,Coimatic 2.0,28526,0.002471,11545750,40.84,"28,145,750 CTIC2",https://coinmarketcap.com/currencies/coimatic-2/,https://coinmarketcap.com/currencies/coimatic-2/historical-data/?start=20171116&end=20171117,5.17,,coimatic-2,https://coinmarketcap.com/currencies/coimatic-2/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/coimatic-2.png,/home/Alluminate/alluminate/media/logo/coimatic-2.png,-63.71,CTIC2,currency,,,,,2017-10-10,false,2017-11-17,
371,Digital Rupees,40391,0.000079,510802961,-47.36,,https://coinmarketcap.com/currencies/digital-rupees/,https://coinmarketcap.com/currencies/digital-rupees/historical-data/?start=20171116&end=20171117,-0.63,,digital-rupees,https://coinmarketcap.com/currencies/digital-rupees/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/digital-rupees.png,/home/Alluminate/alluminate/media/logo/digital-rupees.png,-43.04,DRS,currency,,,,,2017-10-10,false,2017-11-17,
1010,APX,5159759,7.34,703179,3.36,"803,179 APX",https://coinmarketcap.com/currencies/apx/,https://coinmarketcap.com/currencies/apx/historical-data/?start=20171116&end=20171117,-1.94,UBQ,apx,https://coinmarketcap.com/currencies/apx/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/apx.png,/home/Alluminate/alluminate/media/logo/apx.png,19.88,APX,asset,Ubiq,20413,,,2017-10-10,false,2017-11-17,
